ContigID,signif
contig193685,0
contig182584,0
contig91497,0
contig79306,0
contig178251,0
contig137238,0
contig11764,0
contig132046,0
contig216976,0
contig138743,0
contig106652,0
contig183150,0
contig76026,0
contig176724,0
contig131165,0
contig178734,0
contig78193,0
contig76582,0
contig120203_98163,0
contig15673,0
contig97160,0
contig218450,0
contig151570,0
contig17520,0
contig600235,0
contig170156,0
contig1217_110259,0
contig181318,0
contig216510,0
contig177849,0
contig211042,0
contig24514,0
contig98188,0
contig23128,0
contig151866,0
contig150727,0
contig219315,0
contig215733,0
contig154745,0
contig209425,0
contig180590,0
contig155894,0
contig209735,0
contig170215,0
contig153077,0
contig154262,0
contig107381,0
contig178965,0
contig110178,0
contig219610,0
contig209395,0
contig109531_177717,0
contig148421,0
contig98543,0
contig133003,0
contig120109,0
contig169983,0
contig72346,0
contig151669,0
contig73146,0
contig150936_82133,0
contig174875,0
contig92833,0
contig65197,0
contig112556,0
contig146919,0
contig180069_202390_155736,0
contig160179,0
contig147544,0
contig126733,0
contig203226,0
contig153568,0
contig191111,0
contig218999,0
contig80600,0
contig93869,0
contig76782,0
contig147855,0
contig119678_94224,0
contig69110,0
contig64617,0
contig129459,0
contig174962,0
contig157697,0
contig112608_77091_153042_20277,0
contig205942,0
contig175415,0
contig24525_204096,0
contig125633,0
contig93713,0
contig113779,0
contig97726,0
contig177513,0
contig126956,0
contig79649,0
contig20193,0
contig145274_15631_72475,0
contig81491,0
contig157011,0
contig179719,0
contig104230_177771_190078,0
contig132005_204441_105580_82308,0
contig75689,0
contig154404,0
contig115980,0
contig110064_146741,0
contig121957,0
contig170159,0
contig69510,0
contig100302_114262_202031,0
contig151043_205671,0
contig189833,0
contig150133,0
contig81094,0
contig26382_187757_137921_76998_66531_52954_148977_91410_105322_203802_151804,0
contig174519,0
contig109737,0
contig56445,0
contig154013,0
contig75510,0
contig217672_159656,0
contig172213,0
contig82363,0
contig600142,0
contig172056_195830,0
contig3551_16657_107737,0
contig170893_210378,0
contig109664_201994,0
contig177783,0
contig210030,0
contig183883,0
contig105091_159253_12588_74955_205098,0
contig199123_177888_159966,0
contig152112,0
contig120251,0
contig213813,0
contig115709,0
contig600149,0
contig176676,0
contig154813,0
contig154003,0
contig212533_177309,0
contig207923,0
contig147988,0
contig197203,0
contig115535,0
contig179009_104779,0
contig2150_124932,0
contig193066,0
contig145443,0
contig21418,0
contig26228,0
contig25065_177067_19021_177581,0
contig210350,0
contig183632,0
contig109890,0
contig178327,0
contig66825,0
contig147066,0
contig117176,0
contig207935_158853_99837,0
contig103991,0
contig209268,0
contig150295,0
contig79608,0
contig75365,0
contig216220,0
contig199537_131652,0
contig99063,0
contig171035,0
contig600077,0
contig196360,0
contig4499,0
contig9303,0
contig203965_22146_95985,0
contig175826,0
contig94460,0
contig107662,0
contig99851,0
contig114666,0
contig138938,0
contig80933_181352,0
contig600037_210809,0
contig170663,0
contig158375,0
contig150969,0
contig165629_127892,0
contig178603,0
contig213788,0
contig173727,0
contig174919_18559,0
contig89415_99528,0
contig152175,0
contig146940,0
contig77711,0
contig600187_181761,0
contig114997,0
contig207362,0
contig71440_148414,0
contig73326,0
contig188897,0
contig210911,0
contig93348_23755,0
contig209501,0
contig171134,0
contig150890,0
contig174823,0
contig111725_108606,0
contig181710,0
contig181903,0
contig18419,0
contig158102,0
contig79419,0
contig139508_203399_23050_149287_212511,0
contig140918_157959,0
contig157997,0
contig178777_120513,0
contig149949,0
contig115856,0
contig155089,0
contig146804,0
contig112622,0
contig80325,0
contig93898,0
contig25326,0
contig950,0
contig173815,0
contig5372,0
contig93621,0
contig192794,0
contig181851,0
contig78278,0
contig81808_107263,0
contig176989,0
contig76942,0
contig149184,0
contig78156,0
contig204405_150884,0
contig204208,0
contig132146,0
contig8916,0
contig152009,0
contig54043,0
contig104140,0
contig48202,0
contig108908,0
contig76886,0
contig147355,0
contig103438_179247,0
contig23877,0
contig70415,0
contig147668_196078,0
contig177700,0
contig184870,0
contig218802,0
contig192943,0
contig213707,0
contig186480,0
contig205636,0
contig151374,0
contig155591_107236,0
contig212539,0
contig215042_108233_186446,0
contig15579,0
contig129751,0
contig137925,0
contig205321,0
contig171593,0
contig164822,0
contig219131,0
contig17451,0
contig192845,0
contig99861,0
contig75574,0
contig146212,0
contig219929,0
contig115822,0
contig77166,0
contig189759_82779_78955_178081,0
contig177005,0
contig131578,0
contig81189,0
contig159834,0
contig176102,0
contig113626,0
contig176923,0
contig130717,0
contig42382_191490,0
contig148132,0
contig205850,0
contig178862,0
contig112741,0
contig181530,0
contig111436,0
contig112182,0
contig191701_187099,0
contig180428,0
contig177639,0
contig184928,0
contig140858,0
contig117679,0
contig93826_165494,0
contig104824,0
contig68706,0
contig118568,0
contig154113,0
contig139700_212802,0
contig115119,0
contig98991,0
contig165394,0
contig174601,0
contig190125,0
contig73747,0
contig180988,0
contig165713,0
contig107464_139478,0
contig179761,0
contig17380,0
contig146717,0
contig73407_16909,0
contig168101,0
contig109546_147642,0
contig145102,0
contig189568,0
contig153062,0
contig148769,0
contig180091,0
contig153309_188810,0
contig208538,0
contig118947,0
contig181787,0
contig176894,0
contig208887_160928_119892,0
contig209179,0
contig76974,0
contig116951,0
contig205386,0
contig30687,0
contig77764,0
contig8869,0
contig150166,0
contig177900,0
contig192231,0
contig77327,0
contig199818,0
contig151231_175745,0
contig18342,0
contig154496,0
contig108754,0
contig170698,0
contig193060,0
contig170456,0
contig75467,0
contig113145_185292,0
contig87938,0
contig9895,0
contig210011,0
contig132366,0
contig9823_195704_210589,0
contig111427,0
contig107799,0
contig109558,0
contig180389,0
contig176993_135203_189318,0
contig150812_205885,0
contig73663,0
contig106653_114202,0
contig600064,0
contig171620,0
contig19359_154299,0
contig150051,0
contig188866_208358,0
contig149692,0
contig170659,0
contig170439,0
contig19657_147313,0
contig113266,0
contig110707,0
contig173126,0
contig183569,0
contig130886,0
contig115427,0
contig113650,0
contig116893,0
contig103466,0
contig17589,0
contig151441,0
contig147667,0
contig108484,0
contig140876_151771,0
contig174606,0
contig208324,0
contig119318,0
contig213261,0
contig81465,0
contig120224,0
contig119374,0
contig59254_137555_133891_194718,0
contig215434,0
contig144722,0
contig184740,0
contig211422,0
contig73406,0
contig209866,0
contig176994,0
contig131830,0
contig130997,0
contig151485,0
contig105021_119049,0
contig105041,0
contig153067_152845,0
contig104388,0
contig181871,0
contig185746,0
contig159611,0
contig74088_140228,0
contig181546,0
contig185686,0
contig110042_147189,0
contig177651,0
contig97979,0
contig7848,0
contig52672_66550,0
contig14164,0
contig99659,0
contig174562,0
contig131778_108282_175735,0
contig195052,0
contig219896_147513_176351_132119,0
contig100237,0
contig219565,0
contig105292,0
contig179202_195256,0
contig139851_111217_172140,0
contig114183_154083,0
contig145750,0
contig138940_159707_81286_195239,0
contig92386,0
contig48632_210758,0
contig111379,0
contig82079,0
contig211251,0
contig109055,0
contig210958,0
contig215882,0
contig150002,0
contig48196,0
contig71274_75712,0
contig153050,0
contig148822,0
contig107606_77873,0
contig150820,0
contig172118,0
contig152399,0
contig152139,0
contig204219,0
contig72412,0
contig47108_120133_216619_111769,0
contig186422,0
contig167513_83019,0
contig137248,0
contig184095,0
contig179863_9172_77355,0
contig182059,0
contig210687_152443,0
contig205428,0
contig184713,0
contig156230,0
contig139980,0
contig195697_209819_169759_152185,0
contig138877,0
contig174577,0
contig119885_118042_208279,0
contig156176,0
contig10466,0
contig145800_170421,0
contig69074,0
contig174230,0
contig172727,0
contig203722,0
contig209516,0
contig148402,0
contig133177,0
contig211772,0
contig177725,0
contig22117,0
contig205015,0
contig120238_180526_108249_181148,0
contig99155,0
contig99243_180722,0
contig218869,0
contig182479,0
contig189103,0
contig151065,0
contig205981,0
contig180866,0
contig68345_167703_140211_178478_106978,0
contig78809,0
contig78313,0
contig209541,0
contig147140,0
contig78065,0
contig205674_117463,0
contig147176,0
contig214658,0
contig127269,0
contig178243,0
contig210728,0
contig213428,0
contig110046,0
contig103953,0
contig600193_156850_108772,0
contig103993,0
contig8162,0
contig171479,0
contig173771,0
contig108691,0
contig10932,0
contig104535,0
contig164817,0
contig107582,0
contig147858,0
contig44489,0
contig205208,0
contig170600,0
contig46368_20700,0
contig154340,0
contig117652,0
contig80207,0
contig69450,0
contig14943,0
contig115077,0
contig81284,0
contig180796,0
contig82612,0
contig175597,0
contig26235_203593,0
contig152180,0
contig80545,0
contig140245,0
contig48673,0
contig22472,0
contig190617,0
contig115627,0
contig218774_181599,0
contig80646,0
contig180653,0
contig98404,0
contig143471_153772,0
contig23184,0
contig185670,0
contig172952,0
contig111453,0
contig149666,0
contig106570,0
contig203572,0
contig23840_153402,0
contig104351,0
contig182908,0
contig204749,0
contig106429_182676,0
contig148628,0
contig68590,0
contig218348,0
contig170203_168062_170000_192685_149396_148597_111110_138614_8273_145105,0
contig99100,0
contig148561,0
contig145512,0
contig110451,0
contig12896,0
contig69804_158563,0
contig211944,0
contig131735,0
contig147693_16393_177576_174637,0
contig12867_142623_79520_172896_150105_152164_214037,0
contig171679,0
contig180234,0
contig108112,0
contig193555_108332_165493_100035_106654_75144,0
contig99631,0
contig184665,0
contig65782,0
contig154823,0
contig156703,0
contig200187,0
contig209975,0
contig20830_165198,0
contig77552,0
contig93818_160585_147605,0
contig111397,0
contig111343,0
contig180733,0
contig213203,0
contig210790,0
contig107467_160055,0
contig210676,0
contig75261_209437,0
contig113442,0
contig600107,0
contig204059_107223,0
contig74284,0
contig180728,0
contig210644,0
contig149564,0
contig146734,0
contig211726,0
contig107366,0
contig59829_169401_176858_131274,0
contig176944_189220,0
contig80343,0
contig212264,0
contig147260,0
contig160330,0
contig82893,0
contig105369_111823,0
contig153759_203397,0
contig24841,0
contig98165,0
contig107941_213491,0
contig111109,0
contig179713,0
contig116304,0
contig181630,0
contig26542_82600,0
contig193584,0
contig3464_186618,0
contig78233,0
contig145234,0
contig118612,0
contig16524,0
contig177941,0
contig110320_22629,0
contig169718,0
contig98207,0
contig118639,0
contig111580_105597,0
contig157409,0
contig209633,0
contig151048,0
contig138475,0
contig173537,0
contig106240,0
contig203890,0
contig212778,0
contig156717,0
contig104186,0
contig147114,0
contig194064,0
contig212526,0
contig178372,0
contig76594,0
contig169291,0
contig104469,0
contig126624,0
contig109408,0
contig59025,0
contig208162,0
contig210934,0
contig23052_600226_7859_118182_107989,0
contig195977,0
contig104303,0
contig188684,0
contig175838,0
contig18689_213248,0
contig215726_181529,0
contig82469,0
contig196531,0
contig175803,0
contig177526,0
contig81427,0
contig181457,0
contig175680_176054,0
contig148380,0
contig21835,0
contig81216,0
contig175716,0
contig188886,0
contig154284,0
contig219073,0
contig209960,0
contig179222,0
contig106591,0
contig147727,0
contig110245,0
contig105051_108675,0
contig76787,0
contig21334,0
contig218529,0
contig209300_212771,0
contig175704_179110,0
contig92736,0
contig218495_111926,0
contig185156,0
contig170992,0
contig186939,0
contig71867,0
contig147999,0
contig130403,0
contig176500,0
contig218948,0
contig138649,0
contig158473,0
contig104919,0
contig169602,0
contig131518_133355,0
contig93610,0
contig156795,0
contig44885,0
contig111947,0
contig118286,0
contig82732,0
contig103397,0
contig153852,0
contig192262,0
contig116754,0
contig190902_218902,0
contig171641,0
contig127912,0
contig112090,0
contig13739,0
contig204727,0
contig179714,0
contig186061,0
contig210387,0
contig126691,0
contig160086,0
contig195821_99950_186010,0
contig204910,0
contig169220,0
contig111358,0
contig99997,0
contig10151,0
contig99260,0
contig190763_106687,0
contig211457,0
contig179372,0
contig212378,0
contig171741,0
contig209929,0
contig182009,0
contig98408,0
contig177843,0
contig177684,0
contig114933,0
contig77259_9926,0
contig185002,0
contig17612,0
contig117300,0
contig17577,0
contig76671,0
contig182783,0
contig148830,0
contig108351,0
contig177248,0
contig139289,0
contig26521,0
contig22855,0
contig83215_208455,0
contig110478,0
contig99128_201828,0
contig170559,0
contig124550_153083,0
contig217303,0
contig58741,0
contig76322,0
contig182624_210098,0
contig113763,0
contig147653_205450,0
contig181282,0
contig118735,0
contig153355,0
contig104848,0
contig9135,0
contig110201,0
contig107834,0
contig75898,0
contig59249,0
contig91705,0
contig188535,0
contig208932,0
contig112262,0
contig195740,0
contig82594,0
contig177720,0
contig207342,0
contig151356,0
contig207341,0
contig48176,0
contig170609,0
contig145530,0
contig109704,0
contig80209,0
contig152202,0
contig104323,0
contig8636_72006_6237_93214,0
contig10849,0
contig204277,0
contig186619,0
contig170087,0
contig158200,0
contig204944,0
contig115985,0
contig190376,0
contig190136,0
contig204949,0
contig209599,0
contig138226,0
contig20798_103868,0
contig158145,0
contig185892,0
contig70563,0
contig192662,0
contig181260,0
contig147865,0
contig16782,0
contig111630,0
contig151072,0
contig83103,0
contig218380,0
contig179637,0
contig212663,0
contig116005,0
contig215703_218296,0
contig76439_202328_115664,0
contig180449,0
contig205732,0
contig210954,0
contig159782,0
contig70037_172261,0
contig114478,0
contig138572,0
contig140300,0
contig160509,0
contig210489,0
contig19505_109058,0
contig151602,0
contig157635,0
contig75878,0
contig218628,0
contig176028,0
contig109828,0
contig76693_72639_131383,0
contig203824_187919,0
contig75619,0
contig164973,0
contig139355_118107_105991,0
contig77676,0
contig168042,0
contig205537_213163,0
contig16536_130736_115600_155306_13931_215371,0
contig147426,0
contig130397,0
contig78581,0
contig186092,0
contig151970,0
contig114056,0
contig145151,0
contig72807,0
contig100105,0
contig119491,0
contig147248_202399,0
contig172578,0
contig75773,0
contig190104,0
contig108040,0
contig120221,0
contig190191,0
contig149992,0
contig160896,0
contig181954,0
contig189381,0
contig173064,0
contig74645,0
contig117988,0
contig180959,0
contig110742,0
contig178486_170920,0
contig210719,0
contig210264,0
contig106935_106332,0
contig179930,0
contig172093,0
contig79840,0
contig112563,0
contig157682,0
contig165450,0
contig200180,0
contig207521,0
contig113343,0
contig169509,0
contig81966,0
contig68434_153609,0
contig114335,0
contig140325,0
contig156803_178866_129872_200356_17188_167995,0
contig117213_176904,0
contig157227,0
contig97477,0
contig104154,0
contig146823_99750,0
contig153227,0
contig130163,0
contig153422_176482_104180,0
contig71797,0
contig9674,0
contig148918,0
contig176647,0
contig183235,0
contig21077_181183,0
contig134895,0
contig108619,0
contig71933,0
contig174921,0
contig112498,0
contig79910_107026,0
contig169502,0
contig106711,0
contig184198,0
contig175725,0
contig150513,0
contig157776,0
contig192407,0
contig106492_69770,0
contig171880,0
contig150993,0
contig174723_216615,0
contig187945,0
contig210140,0
contig180919,0
contig207932,0
contig73944,0
contig77133,0
contig177653,0
contig6203_77650,0
contig209206,0
contig98123,0
contig177389_112973_170419_130317_77123,0
contig131910,0
contig151750_128326_114244_191868,0
contig180273,0
contig176842,0
contig189911,0
contig191549,0
contig182161,0
contig82602,0
contig182889,0
contig112552,0
contig181043_213255,0
contig186540,0
contig189243,0
contig169340,0
contig113809,0
contig199821,0
contig190283,0
contig600224,0
contig600103,0
contig72454,0
contig11722,0
contig159188,0
contig4422_4345,0
contig110829_60877_93660,0
contig97587,0
contig104611,0
contig77788_77835,0
contig78890,0
contig209564,0
contig105389,0
contig179323,0
contig74851,0
contig205085,0
contig110011,0
contig152514,0
contig105046_111876,0
contig110642,0
contig209781,0
contig53310,0
contig127373,0
contig152043,0
contig159789,0
contig101271,0
contig204107,0
contig109195,0
contig189716,0
contig4496,0
contig136495,0
contig51608_202228_59214,0
contig150262,0
contig25043,0
contig74560_181128,0
contig209343,0
contig105635_152993,0
contig110484,0
contig213202,0
contig10629,0
contig80697,0
contig191994,0
contig139445,0
contig112688_170707_146883,0
contig117020,0
contig11120,0
contig10431,0
contig80700,0
contig109727,0
contig76305_112283,0
contig76877_47581,0
contig157766,0
contig210922,0
contig115987,0
contig25324,0
contig188931,0
contig201645,0
contig191606,0
contig179642,0
contig181056,0
contig195979,0
contig193932,0
contig151733,0
contig20082_107392_75141,0
contig179003,0
contig140143,0
contig151957,0
contig150106,0
contig159018,0
contig106831,0
contig127587_116530_194881_216808,0
contig158979,0
contig158617_164066,0
contig66367_165114_71168,0
contig158324,0
contig153662_182024,0
contig16974_158273_78528,0
contig204715,0
contig105811_20571,0
contig59639_74766,0
contig151991,0
contig157331,0
contig153085,0
contig181512,0
contig21264,0
contig152912_71191,0
contig171986,0
contig114469,0
contig216715,0
contig101078,0
contig83229,0
contig177768,0
contig208435,0
contig167487_203920,0
contig151939,0
contig205578,0
contig176931,0
contig184510,0
contig113594,0
contig193017_216221,0
contig209634,0
contig75324,0
contig66224,0
contig94042_192589,0
contig190219,0
contig211599,0
contig170430,0
contig149410,0
contig204613,0
contig145269,0
contig172209,0
contig109730,0
contig212191,0
contig211175,0
contig178891_181397,0
contig600176,0
contig145124,0
contig157772,0
contig105629,0
contig152366,0
contig209585,0
contig14637,0
contig22527_87711_98734_175004_111096_100122,0
contig68310,0
contig105768,0
contig177070,0
contig218890,0
contig97794_175986_93895,0
contig177670,0
contig140459,0
contig35021,0
contig1359,0
contig171211,0
contig71967,0
contig200429,0
contig107508,0
contig173032,0
contig153213,0
contig171981,0
contig93431,0
contig185956,0
contig146077,0
contig92817,0
contig154639,0
contig220049,0
contig215008,0
contig174813,0
contig160618,0
contig195391,0
contig214435_77200,0
contig177453,0
contig133204,0
contig133378,0
contig177038,0
contig181223,0
contig112517,0
contig151625,0
contig22208,0
contig211578,0
contig213212,0
contig204230,0
contig98045,0
contig102905_207771,0
contig6236,0
contig123229,0
contig148096,0
contig137614,0
contig115433,0
contig182736,0
contig78968,0
contig138888_77095,0
contig76124,0
contig200564,0
contig174866,0
contig60344,0
contig178048,0
contig203818,0
contig150943,0
contig114108_78601_213590_70289,0
contig119555,0
contig109548,0
contig79984,0
contig69655,0
contig176140,0
contig170356,0
contig218891,0
contig108839_107604,0
contig6435,0
contig114559,0
contig179346,0
contig78402,0
contig117750,0
contig178667,0
contig199945,0
contig204681,0
contig151546_188572,0
contig168079,0
contig109966,0
contig191759,0
contig209482,0
contig174842,0
contig12941,0
contig209121,0
contig159443_141906,0
contig150469,0
contig170123,0
contig173246,0
contig174742_57430_151125_116095_113824,0
contig150997,0
contig147482,0
contig208252,0
contig109990,0
contig137400,0
contig22078,0
contig193892,0
contig171994,0
contig131873,0
contig179225,0
contig147965,0
contig173866,0
contig210054,0
contig72177,0
contig170786,0
contig212515,0
contig169714,0
contig103965,0
contig218350,0
contig115662,0
contig3619,0
contig179675,0
contig138259,0
contig69627,0
contig80112,0
contig105184,0
contig23394,0
contig17492,0
contig76051_211348_202361,0
contig203396,0
contig108971,0
contig110222,0
contig77560,0
contig187421,0
contig116998,0
contig172025,0
contig13514,0
contig120200,0
contig106040,0
contig147532_178830,0
contig150666,0
contig158158,0
contig115115,0
contig159199_211308,0
contig192982,0
contig203798,0
contig164021,0
contig90394,0
contig56958,0
contig93887,0
contig210668,0
contig133152,0
contig128185,0
contig185256_178060_80432_208918_172198_186186_139822,0
contig170483,0
contig3372,0
contig93500,0
contig181532,0
contig181737,0
contig35831_139274_189894,0
contig158983,0
contig73011_150338_192162_12499_105869,0
contig139834,0
contig151820,0
contig116711_81324,0
contig212927,0
contig173733,0
contig71162,0
contig137998,0
contig209783,0
contig170577,0
contig159493_213166,0
contig174243,0
contig60572,0
contig98110,0
contig82453,0
contig113852,0
contig115529,0
contig74730_77012,0
contig151295,0
contig154051,0
contig164753_219382,0
contig148930,0
contig180390_161075,0
contig78414,0
contig187101,0
contig174726_181029,0
contig98900,0
contig111618,0
contig76389_18390_202255,0
contig76666,0
contig60753,0
contig110725_68840,0
contig209829,0
contig146967,0
contig113686,0
contig170763_178303,0
contig81867,0
contig178484_208359,0
contig600238,0
contig82806,0
contig54400,0
contig177026_147747,0
contig74428,0
contig112463,0
contig152938,0
contig150228,0
contig210454,0
contig119841,0
contig22406,0
contig166827_184480_210636,0
contig106852,0
contig170059,0
contig51676,0
contig161038,0
contig216769,0
contig119893,0
contig13426,0
contig178901_190589,0
contig152950,0
contig105773,0
contig5040_147038,0
contig187796,0
contig114686,0
contig116144,0
contig600124,0
contig105058,0
contig173150_216179_165190_163101_185313,0
contig105186,0
contig69695_70987,0
contig182076,0
contig147057,0
contig209936,0
contig209067,0
contig75246,0
contig18131,0
contig59723,0
contig154329,0
contig185881,0
contig209567,0
contig218493,0
contig156532,0
contig107634,0
contig170650,0
contig53933_75484,0
contig217759,0
contig187260,0
contig111287,0
contig175837_177069_179124,0
contig149850,0
contig78903,0
contig215774,0
contig158999,0
contig109335_109040,0
contig71893,0
contig109253_129996_152838_171774,0
contig147943,0
contig96709,0
contig4273,0
contig147103,0
contig182456,0
contig177688,0
contig204166,0
contig115021,0
contig179194,0
contig186539,0
contig600148,0
contig218655,0
contig145721,0
contig212681,0
contig187108_120058_149815,0
contig6499,0
contig82977,0
contig110158,0
contig80954,0
contig163588,0
contig5116_205953_205189_112171_176957,0
contig143750,0
contig47953,0
contig110298,0
contig180578_22662,0
contig157106,0
contig209550,0
contig196268,0
contig88503,0
contig21864_138084_170957,0
contig216742,0
contig186469,0
contig138210,0
contig203199,0
contig179067,0
contig118586_109330,0
contig204616,0
contig173382,0
contig114403,0
contig112776,0
contig181803,0
contig169197_218963,0
contig147184,0
contig70482,0
contig157779_58412,0
contig112176,0
contig56299,0
contig75430_149891_24645,0
contig213125,0
contig114603_156207_177442,0
contig186089,0
contig205699,0
contig181666,0
contig177593_99702,0
contig124349,0
contig124164,0
contig178660,0
contig205659_169896,0
contig127578,0
contig107743,0
contig79744,0
contig112244_120296,0
contig215653,0
contig154276,0
contig68668,0
contig25997,0
contig218630,0
contig600083_108047,0
contig171195,0
contig7266,0
contig158914_179997,0
contig98682,0
contig215734,0
contig128756,0
contig202209_179844,0
contig204661,0
contig173577,0
contig14626,0
contig180954,0
contig104731,0
contig176849,0
contig193011,0
contig75080,0
contig103056,0
contig151596,0
contig180050,0
contig115683,0
contig151027,0
contig177635,0
contig96786,0
contig60580,0
contig105417_55529,0
contig107308,0
contig75887_148866,0
contig73390_71729,0
contig142672,0
contig74841_140103_111770_104600_205706,0
contig73537,0
contig75796,0
contig212605,0
contig81540,0
contig179254,0
contig93101,0
contig146737,0
contig82455,0
contig104479,0
contig151257,0
contig112316,0
contig189107,0
contig192385,0
contig116885,0
contig26111,0
contig106938,0
contig211366,0
contig117271_117561_105039_176372,0
contig145146,0
contig209243,0
contig219464,0
contig181537,0
contig150443,0
contig82570,0
contig58739,0
contig206020,0
contig82887_160315,0
contig154178,0
contig74546,0
contig143463,0
contig213609,0
contig151768,0
contig180619,0
contig74214,0
contig212944,0
contig106135,0
contig154860,0
contig93780,0
contig211285,0
contig216180,0
contig79561,0
contig184232,0
contig144004,0
contig79452,0
contig170910_19754,0
contig113983,0
contig130862,0
contig150459,0
contig204008,0
contig147237,0
contig135095,0
contig146829,0
contig179690,0
contig16686,0
contig99850,0
contig170700,0
contig186546,0
contig208349,0
contig138534,0
contig60569,0
contig171413,0
contig81379,0
contig171874,0
contig185267,0
contig153462,0
contig139381,0
contig600101,0
contig154452,0
contig125563,0
contig69205,0
contig158390,0
contig182906,0
contig140369,0
contig72511,0
contig74055,0
contig75916,0
contig205754,0
contig42211,0
contig106275,0
contig146830,0
contig179377,0
contig211279,0
contig74286_19012,0
contig53229,0
contig170278,0
contig184650,0
contig204754,0
contig202510,0
contig151437,0
contig209186,0
contig118832,0
contig205543,0
contig146986,0
contig147656,0
contig91541,0
contig69693,0
contig139302,0
contig98659,0
contig155460,0
contig99236,0
contig110354,0
contig3001,0
contig179821,0
contig82649,0
contig108656,0
contig80677,0
contig78110,0
contig211777,0
contig159290,0
contig108893,0
contig107808,0
contig106651,0
contig13151,0
contig72621,0
contig180770_14379,0
contig151037,0
contig180564,0
contig600062,0
contig187036,0
contig600001,0
contig98683,0
contig74815_59004,0
contig19408,0
contig24146,0
contig97279_92738_153547,0
contig216838_186354_152455_68832,0
contig209881,0
contig152507,0
contig105556,0
contig110102,0
contig113447,0
contig8177_155444,0
contig148088,0
contig160755,0
contig147838,0
contig110212,0
contig137289,0
contig181286,0
contig108303_153229,0
contig170466,0
contig76773,0
contig80774,0
contig208183_137371,0
contig116962_131320,0
contig152896,0
contig111719,0
contig218294,0
contig69505,0
contig170778,0
contig73003,0
contig212166,0
contig79647,0
contig186034,0
contig152966,0
contig158637,0
contig177355,0
contig59786,0
contig25354,0
contig113857,0
contig177027,0
contig75860,0
contig147736,0
contig93846,0
contig202010,0
contig145783,0
contig77335,0
contig74364,0
contig75139,0
contig205800,0
contig178253,0
contig69881,0
contig147347,0
contig122877_78028,0
contig18753,0
contig178187,0
contig117788,0
contig211987,0
contig194911,0
contig156616,0
contig173841,0
contig210247,0
contig78645,0
contig151309,0
contig219598,0
contig208516,0
contig210015,0
contig127711_189416,0
contig150180,0
contig130275,0
contig98219,0
contig213608,0
contig178182,0
contig211292,0
contig139973,0
contig211765,0
contig209592_181470,0
contig178257_21668_146877,0
contig175807,0
contig116645,0
contig211817,0
contig176925_48217_115002,0
contig96781,0
contig93686_212609,0
contig129151,0
contig214728,0
contig147075,0
contig110324,0
contig107347,0
contig77121,0
contig70874,0
contig211439,0
contig203702,0
contig210000,0
contig69361_14128,0
contig144988,0
contig118377,0
contig181171,0
contig129371,0
contig92264,0
contig210564,0
contig109591,0
contig170375,0
contig171582_188025,0
contig100259,0
contig189952_131614,0
contig178955,0
contig179664_53065,0
contig152704,0
contig98140,0
contig54684,0
contig188700_165491,0
contig201991,0
contig196518,0
contig136514,0
contig194774,0
contig209336,0
contig74617,0
contig148864,0
contig119327,0
contig146682,0
contig181999,0
contig70503,0
contig214985,0
contig210716,0
contig99543,0
contig71267,0
contig124662,0
contig182892_138721_131,0
contig113007,0
contig152163,0
contig79925,0
contig72306,0
contig113082,0
contig169453,0
contig208352,0
contig184996,0
contig176014,0
contig151025,0
contig152072,0
contig20919,0
contig93732,0
contig6086,0
contig208511_147258_138370,0
contig146578,0
contig209920,0
contig111853,0
contig179116,0
contig600119,0
contig203707,0
contig149247,0
contig1246,0
contig112519,0
contig118458,0
contig118740,0
contig89858_22524,0
contig59244,0
contig192523,0
contig181268,0
contig212232,0
contig177787,0
contig143569,0
contig159560,0
contig171906,0
contig94447,0
contig14888,0
contig113291,0
contig77751,0
contig60679,0
contig146593,0
contig175983,0
contig185287,0
contig146841,0
contig139967,0
contig194976,0
contig151732,0
contig215498,0
contig185872,0
contig163216_194259,0
contig12538,0
contig69683,0
contig57628,0
contig147563,0
contig151268,0
contig153764,0
contig107141_208405_170158,0
contig52407,0
contig54228,0
contig150116,0
contig147867,0
contig145216,0
contig23024,0
contig171000,0
contig219316,0
contig115418,0
contig212237,0
contig99926_43471_116532_200458_99560,0
contig218664,0
contig146962,0
contig153517,0
contig9622,0
contig98854,0
contig182244,0
contig177563,0
contig139114_78996_117036,0
contig147033,0
contig71327,0
contig130330,0
contig68038,0
contig181296,0
contig60408,0
contig187358,0
contig77503,0
contig96613,0
contig116816,0
contig203381,0
contig93257_24487,0
contig23294_216989,0
contig600178,0
contig214552_128194,0
contig166819_105426,0
contig178393,0
contig177490_185790_187005_165736_105877,0
contig175396,0
contig66819_169700,0
contig184993,0
contig176339,0
contig5639_20178,0
contig175044,0
contig59759,0
contig83387,0
contig218974,0
contig150606,0
contig218505,0
contig170909,0
contig73694_180021,0
contig79959,0
contig204367_159913,0
contig80996,0
contig156604,0
contig110381_168039,0
contig125493,0
contig186363,0
contig191680,0
contig79646,0
contig203951,0
contig79914,0
contig600081,0
contig14177,0
contig152146,0
contig153785,0
contig214047,0
contig187203,0
contig204301,0
contig148776,0
contig113705,0
contig212386_147884,0
contig93864_151721,0
contig204391_146508_4714,0
contig113303_78392,0
contig148011,0
contig145645,0
contig176969,0
contig178565,0
contig218604,0
contig146910,0
contig212795,0
contig75581,0
contig218318,0
contig147125,0
contig187245,0
contig147026,0
