Ourcontigname,logFC
contig212750_105199_212476,0
contig212752,0
contig212755,0
contig212757,0
contig212759,0
contig21276,0
contig212760,0
contig212761,0
contig212765,0
contig212766,0
contig212767,0
contig212769,0
contig212770,0
contig212772_149597,0
contig212775,0
contig212777,0
contig212778,0
contig212780,0
contig212783,0
contig212784,0
contig212787_213088,0
contig212789,0
contig212790,0
contig212794,0
contig212795,0
contig21280,0
contig212807,0
contig212813,0
contig212816,0
contig212818,0
contig212819_107792,0
contig21283,0
contig212830,0
contig212832,0
contig212833,0
contig212834,0
contig212837_138109,0
contig212838,0
contig212839,0
contig212840,0
contig212844,0
contig212846,0
contig212848,0
contig212854_119768,0
contig212855,0
contig212856,0
contig212858,0
contig212861,0
contig212862,0
contig212864,0
contig212865,0
contig212868,0
contig212870_151407,0
contig212871,0
contig212873,0
contig212875,0
contig212876,0
contig212877,0
contig212878,0
contig212880,0
contig212882,0
contig212883,0
contig212890,0
contig212893,0
contig212895_218503,0
contig212898,0
contig212901_46535,0
contig212903,0
contig212908,0
contig212909,0
contig212910_205503,0
contig212912,0
contig212913,0
contig212915,0
contig212916,0
contig212919_176082,0
contig212921,0
contig212927,0
contig212934,0
contig212938,0
contig212941,0
contig212944,0
contig212945,0
contig212946,0
contig212947,0
contig212949,0
contig21295,0
contig212951,0
contig212955,0
contig212956,0
contig212957,0
contig212959,0
contig212960,0
contig212962,0
contig212963,0
contig212964,0
contig21297,0
contig212972_114938_120078_211248,0
contig212977,0
contig212979,0
contig212980,0
contig212981,0
contig212983_207282,0
contig212991,0
contig212997_69130,0
contig212998,0
contig213001,0
contig213006,0
contig213007,0
contig213008,0
contig213015,0
contig213016,0
contig213017_219159,0
contig213018,0
contig213026,0
contig21303,0
contig213036_178397_109734,0
contig21305,0
contig213051,0
contig213052_44796,0
contig213053,0
contig213055,0
contig213066,0
contig213067,0
contig213069,0
contig213070,0
contig213071,0
contig213072,0
contig213073,0
contig213074,0
contig213075,0
contig213084,0
contig213087_77590,0
contig213091,0
contig213092,0
contig213093,0
contig213097,0
contig213101,0
contig213104,0
contig213107,0
contig213112,0
contig213113,0
contig213114,0
contig213115,0
contig213118,0
contig213119,0
contig21312,0
contig213121,0
contig213123,0
contig213125,0
contig21313,0
contig213132,0
contig213133,0
contig213136,0
contig213138_69909,0
contig213146,0
contig213147,0
contig213148_127003,0
contig213149,0
contig213151,0
contig213153,0
contig213159,0
contig213161_136727_156514,0
contig213168,0
contig213170,0
contig213174,0
contig213176,0
contig213177,0
contig213178,0
contig213180,0
contig213181_23937_8894,0
contig213182,0
contig213183,0
contig213185,0
contig213186,0
contig213188,0
contig213189,0
contig213191,0
contig213193,0
contig213194,0
contig213196,0
contig213198,0
contig213201,0
contig213202,0
contig213203,0
contig213204,0
contig213208_171065_16923,0
contig213211,0
contig213212,0
contig213218,0
contig213222_132108_76010_12031,0
contig213225,0
contig213226,0
contig213229,0
contig213231,0
contig213237,0
contig213244,0
contig213247,0
contig213251,0
contig213253,0
contig213254,0
contig213256,0
contig213260,0
contig213261,0
contig213264,0
contig213265,0
contig213266_195106,0
contig213267,0
contig213269,0
contig21327,0
contig213270,0
contig213271,0
contig213274,0
contig213275,0
contig213279_140508,0
contig213280,0
contig213283,0
contig213286,0
contig213288,0
contig213296,0
contig213299,0
contig213300,0
contig213303,0
contig213304,0
contig213311,0
contig213322,0
contig213323,0
contig213324,0
contig213328_48507,0
contig213330_185797_181904,0
contig213331,0
contig213333,0
contig213335,0
contig21334,0
contig213340,0
contig213342,0
contig213345,0
contig213346_150826,0
contig213347,0
contig213348,0
contig213351,0
contig213352,0
contig213355,0
contig213356,0
contig213358,0
contig213360,0
contig213361,0
contig213369,0
contig21337,0
contig213373,0
contig213377,0
contig213378_12794_109774,0
contig213379,0
contig213380,0
contig213382,0
contig213387,0
contig213389,0
contig21339,0
contig213392,0
contig213395,0
contig2134,0
contig21340,0
contig213408,0
contig213410,0
contig213412,0
contig213416,0
contig213418,0
contig213419,0
contig213424_172005,0
contig213425,0
contig213428,0
contig21343,0
contig213432,0
contig213435,0
contig213438,0
contig213440,0
contig213444,0
contig213447,0
contig213451,0
contig21346,0
contig213460,0
contig213463,0
contig213466,0
contig213468,0
contig213471,0
contig213478,0
contig213483,0
contig213484,0
contig213485,0
contig213492,0
contig213493,0
contig213496,0
contig213499,0
contig213500,0
contig213502,0
contig213505,0
contig213506,0
contig213507,0
contig213509,0
contig213510_183336,0
contig213514,0
contig213518,0
contig213520,0
contig213521,0
contig213524,0
contig213527,0
contig213528,0
contig213533,0
contig213535,0
contig213538,0
contig213539,0
contig213540,0
contig213541,0
contig213546,0
contig213547,0
contig21355,0
contig213558,0
contig213562,0
contig213570,0
contig213572,0
contig213574,0
contig213576,0
contig213577,0
contig213578,0
contig213580,0
contig213582,0
contig213586,0
contig213594,0
contig213596_178023_129420,0
contig21360,0
contig213600_23689,0
contig213601,0
contig213602,0
contig213604,0
contig213605,0
contig213608,0
contig213609,0
contig213611,0
contig213613,0
contig213618,0
contig213623,0
contig213625,0
contig213627,0
contig213630,0
contig213632,0
contig213634,0
contig213641,0
contig213644_132168,0
contig213647,0
contig213648,0
contig213649,0
contig213661,0
contig213662,0
contig213663,0
contig213670,0
contig213675,0
contig213681,0
contig213683,0
contig213685,0
contig213687,0
contig213688_209984,0
contig213689,0
contig213690,0
contig213691,0
contig213704,0
contig213707,0
contig213710,0
contig213712,0
contig213713,0
contig213717,0
contig213719,0
contig213720,0
contig213722,0
contig213723,0
contig213725,0
contig213726_129863,0
contig213733,0
contig213747,0
contig213755,0
contig213757,0
contig213759,0
contig213763,0
contig213765,0
contig213766,0
contig213768,0
contig213772,0
contig213773,0
contig213775_205605,0
contig213776,0
contig213781,0
contig213788,0
contig213789,0
contig213793,0
contig213794,0
contig213798,0
contig213799,0
contig213801,0
contig213804,0
contig213806,0
contig213811,0
contig213813,0
contig213814,0
contig213815,0
contig213817_219118,0
contig213818,0
contig213819_212489,0
contig213820,0
contig213822,0
contig213825,0
contig213832,0
contig213833,0
contig21384,0
contig213840,0
contig213841_73183,0
contig213842,0
contig213844,0
contig213846,0
contig213847,0
contig213849,0
contig21385,0
contig213850,0
contig213852,0
contig213859,0
contig21386,0
contig213860,0
contig213862,0
contig213866,0
contig213868,0
contig213869,0
contig21387,0
contig213873,0
contig213878,0
contig21388,0
contig213884,0
contig21389,0
contig213893,0
contig213895,0
contig213896,0
contig213899,0
contig213901,0
contig213904,0
contig213908,0
contig213911,0
contig213914,0
contig213916,0
contig213917,0
contig213925,0
contig213928,0
contig213929,0
contig213931,0
contig213932,0
contig213934,0
contig213939,0
contig213944,0
contig213947,0
contig213949,0
contig213954,0
contig213956_153556_162363_174949,0
contig213957_118998,0
contig213958,0
contig213959,0
contig213960,0
contig213962,0
contig213965,0
contig213966,0
contig213967,0
contig213971,0
contig213972,0
contig213977_69672,0
contig213978,0
contig213983,0
contig213988,0
contig213996,0
contig213997_59053,0
contig213999,0
contig214002_186170_212773,0
contig214004_7854,0
contig214005_213653,0
contig214007,0
contig214008,0
contig214013,0
contig214015,0
contig214017,0
contig214021,0
contig214023_20161,0
contig214024_212713,0
contig214025,0
contig214032,0
contig214033,0
contig214043,0
contig214047,0
contig214050,0
contig214051,0
contig214052,0
contig214054,0
contig214057,0
contig214061,0
contig214063,3.73354074582505
contig214065_99953_189689,0
contig214068,0
contig214073,0
contig214077,4.24038143824166
contig214078,0
contig214079,0
contig214080,0
contig214082,0
contig214083,0
contig214085,0
contig214086,0
contig214087,0
contig214088,0
contig214093,0
contig214094,0
contig214105,0
contig21411,0
contig214120,0
contig21418,0
contig214181,0
contig214183,0
contig214191,0
contig214192,0
contig214198,3.09506715406037
contig214238,0
contig214244,0
contig21426,0
contig214262,0
contig21428_114944,0
contig214299,0
contig214309,0
contig214314,0
contig214327,0
contig21436_118420,0
contig214361,0
contig214368,0
contig21437_106638,0
contig214370,0
contig21438,0
contig214383_186958,0
contig214390,0
contig214393,0
contig214406,0
contig214413,0
contig214433,0
contig214435_77200,0
contig21445_94122,0
contig214457,0
contig214483,0
contig214528,0
contig21455,0
contig214552_128194,0
contig214561,0
contig214565,0
contig214577_53946_68181_79759,0
contig214587,0
contig214594,0
contig214599_156365,0
contig214617,0
contig214623,0
contig214637_183712,0
contig214658,0
contig214659,0
contig214666,0
contig21467,0
contig214678,0
contig214697,0
contig21470_48410_2483,0
contig214706,0
contig214711_185609,0
contig214728,0
contig214734,0
contig214737,0
contig214740_215618,0
contig214743_114280_150183,0
contig214748,0
contig214774,0
contig21479,0
contig214796_83675,0
contig214806,0
contig214834,0
contig214842,0
contig21485,0
contig214854,0
contig214884,0
contig21489,0
contig214899,0
contig214909,0
contig214925,0
contig214938,0
contig214939,0
contig214942,0
contig214967_205330,0
contig214977,0
contig214982,0
contig214983_216891,0
contig214985,0
contig214988,0
contig214989,0
contig2150_124932,0
contig215006,0
contig215008,0
contig21501,0
contig215028,0
contig215034,0
contig215042_108233_186446,0
contig215051,0
contig215055,0
contig215060,0
contig215061,0
contig215063,0
contig215067,0
contig215071,0
contig215078,0
contig215080,0
contig215096,0
contig215100,0
contig215103_199910,0
contig215105_94876_94918_94486_216900,0
contig215111,0
contig215115,0
contig215120,0
contig215121,0
contig215123,0
contig215125,3.45022005782504
contig215126,0
contig215127,5.19569371665532
contig215128,0
contig215136_126549_84767,0
contig215139,0
contig21514,0
contig215165,0
contig215203,0
contig215210,0
contig215266,0
contig215271,0
contig215276,0
contig215279_149015,0
contig215282,0
contig215292,9.63963235646666
contig215302,0
contig215303,0
contig21531,0
contig215312,0
contig215316,0
contig215321,0
contig215325,0
contig21534_18230_60132_170392_118690_141460_99833_108651_71134_138347,0
contig215347,0
contig21535,0
contig215353,0
contig215362,0
contig215368,0
contig215370,0
contig215379,0
contig215386_140666,0
contig215396,0
contig215407,0
contig215409,0
contig215417,0
contig21542,0
contig215423,0
contig215430,0
contig215432_180406_213588,0
contig215434,0
contig215437,0
contig215441,0
contig215445,0
contig215450,0
contig215451,0
contig215452,0
contig215460,0
contig215464,0
contig21547,0
contig215477,0
contig215480_210309_153404,0
contig215495,0
contig215496,0
contig215498,0
contig215506,0
contig215507,0
contig215508,0
contig215511,0
contig215514,0
contig215515,0
contig215519,0
contig215523,0
contig215525,0
contig215527,0
contig215531_219495,0
contig215538,0
contig215543_214932,0
contig215547,0
contig215551,0
contig215569,0
contig215572,0
contig215585,0
contig215588,0
contig215592_151872,0
contig215597,0
contig21560_18587_11843_219906_152942_150549,2.63784338038509
contig21561,0
contig215614,0
contig21562,0
contig215620,0
contig215631,0
contig215632,0
contig215646,0
contig215649,0
contig215653,0
contig215654_18675_138418,0
contig215658,0
contig215665,0
contig215666,0
contig215669,0
contig215670,0
contig215677,0
contig21568,0
contig215685_102818,0
contig215686,0
contig215688,0
contig21569,0
contig215693,0
contig215699,0
contig215700,0
contig215701,0
contig215703_218296,0
contig215711,0
contig215714,0
contig215717,0
contig215722,0
contig215726_181529,0
contig215733,0
contig215734,0
contig215735,0
contig215736,0
contig215737,0
contig215749,0
contig215751,0
contig215754,0
contig215756,0
contig215759,0
contig215762,0
contig215769,0
contig215771,0
contig215774,0
contig215776_71425_82871_73333,0
contig215781,0
contig215786,0
contig215792,0
contig215798,0
contig215801_112805,0
contig215806,0
contig215817,0
contig215819,0
contig21582,0
contig215821,0
contig215822,0
contig215825,0
contig215826,0
contig215829,0
contig215835,0
contig215840,0
contig215843,0
contig215855,0
contig215856,0
contig215857,0
contig215859,0
contig215870,0
contig215871,0
contig215879,0
contig215882,0
contig215884,0
contig215888,0
contig215889,0
contig215893,0
contig215894,0
contig215902,0
contig215907,0
contig215913,0
contig21592,0
contig215925,0
contig215926,0
contig215933,0
contig215936,0
contig215941,0
contig215945,0
contig21595,0
contig215953,0
contig215954,0
contig215962,0
contig215963,0
contig215967,0
contig215970,0
contig215974,0
contig215976,0
contig215977_11141_165230,0
contig215983,0
contig215986,0
contig215988,0
contig21599,0
contig216008_168126,0
contig216014,0
contig216015,0
contig216018,0
contig216027,0
contig216028,0
contig216029,0
contig216037,0
contig216040_189007,0
contig216045,0
contig216048,0
contig216051,0
contig216057,0
contig216059,0
contig216060,0
contig216062,0
contig216065,0
contig216067,2.76871309973003
contig216074,0
contig216076,0
contig216079_181764,0
contig216082,0
contig216084,0
contig216094,0
contig216095,0
contig216096,0
contig216106,0
contig216108,0
contig216109,0
contig216110,0
contig216114,0
contig216115,0
contig216119,0
contig21612,0
contig216122,0
contig216123,0
contig216128,0
contig216129,0
contig216132,0
contig216138,0
contig216142,0
contig216143,0
contig216150,0
contig216158_179115,0
contig216163,0
contig216165,0
contig216166,0
contig216167,0
contig216180,0
contig216181,0
contig216182,0
contig216183,0
contig216186_107170,0
contig216190,0
contig216191,0
contig216197,0
contig216198,0
contig216200,2.92538214050971
contig216201,0
contig216206,0
contig216207,0
contig216211,0
contig216212,0
contig216213,0
contig216215,0
contig216216_118417,0
contig216217,0
contig216220,0
contig216224,0
contig216225,0
contig216226,0
contig216227,0
contig216229,0
contig216234,0
contig216240,0
contig216249,0
contig216253,0
contig216257,0
contig216260_98533,0
contig216261_112676,0
contig216262,0
contig216263,0
contig216267,0
contig216277,0
contig216282,0
contig216284,0
contig216287,0
contig216293,0
contig216294,0
contig216295,0
contig216297,0
contig216299,0
contig21630,0
contig216303,0
contig216304,0
contig216305,0
contig216306,0
contig216309,0
contig216310,0
contig216311,0
contig216312,0
contig216314,0
contig216316,0
contig216318,0
contig216321,0
contig216322,0
contig216325,0
contig216326,0
contig216327,0
contig216328_181174,0
contig216330,0
contig216332,0
contig216333,0
contig216334,0
contig216335,0
contig216338,0
contig21634,0
contig216340,0
contig216341,0
contig216342_11103,0
contig216346,0
contig216347,0
contig216348,0
contig216350,0
contig216351,0
contig216352,0
contig216354,0
contig216355,0
contig216358,0
contig216361,0
contig216364,0
contig216365,0
contig216370,0
contig216371,0
